id,run_id,topic_id,event_type,payload,created_at
442,20260628_140510_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[{""id"":""mcq_01"",""correct"":1,""selected"":0}],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":0,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":0,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[""mcq_01""],""has_enough_items"":false}",2026-06-28 14:07:09.373838+00
443,20260628_140510_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260628_140510_mlf_010"",""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""mlf_010"",""total_xp"":1205,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-28 14:07:37.301724+00
444,20260628_140853_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-28 14:08:54.908598+00
445,20260628_140853_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 14:09:48.076891+00
446,20260628_140853_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 14:11:36.466434+00
447,20260628_140853_mlf_010,mlf_010,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-06-28 14:11:37.039279+00
448,20260628_140853_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 14:11:50.373205+00
449,20260628_140853_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[{""id"":""mcq_01"",""correct"":1,""selected"":0}],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":0,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":0,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[""mcq_01""],""has_enough_items"":false}",2026-06-28 14:11:50.76847+00
450,20260628_140853_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":1},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260628_140853_mlf_010"",""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":1},""decision"":""revise"",""topic_id"":""mlf_010"",""total_xp"":1205,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-28 14:12:15.3688+00
451,20260628_141317_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-28 14:13:18.53688+00
452,20260628_141317_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:01:02.305813+00
453,20260628_141317_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:01:27.1919+00
454,20260628_141317_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:01:35.159854+00
455,20260628_141317_mlf_010,mlf_010,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-06-28 15:01:35.760022+00
456,20260628_141317_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:01:48.287396+00
457,20260628_141317_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[{""id"":""mcq_01"",""correct"":1,""selected"":0}],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":0,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":0,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[""mcq_01""],""has_enough_items"":false}",2026-06-28 15:01:48.670302+00
458,20260628_141317_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260628_141317_mlf_010"",""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""mlf_010"",""total_xp"":1205,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-28 15:02:23.685824+00
459,20260628_150414_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-28 15:04:15.684608+00
460,20260628_150414_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":1,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":100,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":false}",2026-06-28 15:05:08.843447+00
461,20260628_150414_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:06:12.195017+00
462,20260628_150414_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":1,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":100,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":false}",2026-06-28 15:06:12.60445+00
463,20260628_150414_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260628_150414_mlf_010"",""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""mlf_010"",""total_xp"":1205,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-28 15:06:44.791782+00
464,20260628_150747_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-28 15:07:49.145927+00
465,20260628_150747_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:09:33.786746+00
466,20260628_150747_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":1,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":100,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":false}",2026-06-28 15:09:51.274916+00
467,20260628_150747_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:10:37.267783+00
468,20260628_150747_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":1,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":100,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":false}",2026-06-28 15:10:37.645344+00
469,20260628_150747_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260628_150747_mlf_010"",""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""mlf_010"",""total_xp"":1205,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-28 15:11:02.525174+00
470,20260628_152121_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-28 15:21:22.804421+00
471,20260628_152121_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:22:23.751777+00
472,20260628_152121_mlf_010,mlf_010,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""Normal lessons score all available MCQs for the run, target 10+, require >=70%, all critical checks correct, plus one short written answer."",""correct"":10,""answered"":10,""topic_id"":""mlf_010"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-28 15:32:12.493592+00
473,20260628_152121_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 15:32:27.390876+00
474,20260628_152121_mlf_010,mlf_010,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""Normal lessons score all available MCQs for the run, target 10+, require >=70%, all critical checks correct, plus one short written answer."",""correct"":10,""answered"":10,""topic_id"":""mlf_010"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-28 15:32:27.786854+00
475,20260628_152121_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":4,""architect_reasoning"":3,""practical_reasoning"":3},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260628_152121_mlf_010"",""scores"":{""communication"":3,""conceptual_clarity"":4,""architect_reasoning"":3,""practical_reasoning"":3},""decision"":""borderline"",""topic_id"":""mlf_010"",""total_xp"":1210,""completed"":true,""xp_earned"":5,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":1},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-28 15:33:08.175411+00
476,20260628_153649_aia_001,aia_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-28 15:36:51.486545+00
477,20260628_153649_aia_001,aia_001,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""Normal lessons score all available MCQs for the run, target 10+, require >=70%, all critical checks correct, plus one short written answer."",""correct"":10,""answered"":10,""topic_id"":""aia_001"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-29 05:37:43.292124+00
478,20260628_153649_aia_001,aia_001,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""Normal lessons score all available MCQs for the run, target 10+, require >=70%, all critical checks correct, plus one short written answer."",""correct"":10,""answered"":10,""topic_id"":""aia_001"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-29 05:38:11.877238+00
479,20260628_153649_aia_001,aia_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-29 05:40:12.642659+00
480,20260628_153649_aia_001,aia_001,mcq_submission_saved,"{""total"":10,""wrong"":[{""id"":""mcq_06"",""correct"":1,""selected"":3},{""id"":""mcq_08"",""correct"":1,""selected"":3},{""id"":""mcq_10"",""correct"":2,""selected"":1}],""passed"":true,""policy"":""Normal lessons score all available MCQs for the run, target 10+, require >=70%, all critical checks correct, plus one short written answer."",""correct"":7,""answered"":10,""topic_id"":""aia_001"",""score_pct"":70,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-29 07:06:19.319757+00
481,20260628_153649_aia_001,aia_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-29 07:16:46.642222+00
482,20260628_153649_aia_001,aia_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-29 07:17:11.796327+00
483,20260628_153649_aia_001,aia_001,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-06-29 07:17:12.393712+00
484,20260628_153649_aia_001,aia_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-29 07:18:09.953782+00
485,20260628_153649_aia_001,aia_001,mcq_submission_saved,"{""total"":10,""wrong"":[{""id"":""mcq_02"",""correct"":2,""selected"":3},{""id"":""mcq_04"",""correct"":1,""selected"":3},{""id"":""mcq_06"",""correct"":2,""selected"":3},{""id"":""mcq_08"",""correct"":2,""selected"":3},{""id"":""mcq_09"",""correct"":2,""selected"":3},{""id"":""mcq_10"",""correct"":3,""selected"":1}],""passed"":false,""policy"":""Normal lessons score all available MCQs for the run, target 10+, require >=70%, all critical checks correct, plus one short written answer."",""correct"":4,""answered"":10,""topic_id"":""aia_001"",""score_pct"":40,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[""mcq_02""],""has_enough_items"":true}",2026-06-29 07:18:10.342536+00
486,20260628_153649_aia_001,aia_001,evaluation_complete,"{""scores"":{""communication"":4,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":3},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260628_153649_aia_001"",""scores"":{""communication"":4,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":3},""decision"":""borderline"",""topic_id"":""aia_001"",""total_xp"":1250,""completed"":true,""xp_earned"":40,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Agentic AI outer layer: what agents actually do"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":2},""unlocked_topics"":[""aia_002""],""practice_summary"":{}}",2026-06-29 07:18:57.733802+00
487,20260629_072129_aia_002,aia_002,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-29 07:21:30.503423+00
488,20260629_072129_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.4: score against the MCQs actually displayed in this run. Normal lessons require every displayed MCQ answered, >=70%, all critical checks correct, plus one short written answer."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-29 08:28:30.741299+00
489,20260629_072129_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-29 08:31:24.375587+00
490,20260629_072129_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.4: score against the MCQs actually displayed in this run. Normal lessons require every displayed MCQ answered, >=70%, all critical checks correct, plus one short written answer."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-30 16:38:52.311061+00
491,20260629_072129_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-30 16:43:39.547573+00
492,20260629_072129_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-30 16:45:29.330791+00
493,20260629_072129_aia_002,aia_002,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-06-30 16:45:29.908801+00
494,20260629_072129_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-30 16:45:50.550522+00
495,20260629_072129_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.4: score against the MCQs actually displayed in this run. Normal lessons require every displayed MCQ answered, >=70%, all critical checks correct, plus one short written answer."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-06-30 16:45:50.93685+00
496,20260629_072129_aia_002,aia_002,evaluation_complete,"{""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260629_072129_aia_002"",""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""aia_002"",""total_xp"":1285,""completed"":true,""xp_earned"":35,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Agent loop: goal, plan, tool, observe"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":35,""best_completion_streak"":13,""current_completion_streak"":3},""unlocked_topics"":[""aia_003""],""practice_summary"":{}}",2026-06-30 16:46:50.194715+00
497,20260701_105830_aia_002,aia_002,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-07-01 10:58:32.030222+00
498,20260701_105830_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-01 11:11:30.635511+00
499,20260701_105830_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-10 19:22:56.572277+00
500,20260701_105830_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-10 19:24:00.21442+00
501,20260701_105830_aia_002,aia_002,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-07-10 19:24:00.851156+00
502,20260701_105830_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-10 19:24:28.087157+00
503,20260701_105830_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-10 19:24:28.556904+00
504,20260701_105830_aia_002,aia_002,evaluation_complete,"{""scores"":{""communication"":2,""conceptual_clarity"":2,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260701_105830_aia_002"",""scores"":{""communication"":2,""conceptual_clarity"":2,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""aia_002"",""total_xp"":1285,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Agent loop: goal, plan, tool, observe"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-07-10 19:25:03.649794+00
505,20260710_192555_aia_002,aia_002,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-07-10 19:25:56.841081+00
506,20260710_192555_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-20 16:55:04.202154+00
507,20260710_192555_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-20 17:02:06.287774+00
508,20260710_192555_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-20 17:02:42.632508+00
509,20260710_192555_aia_002,aia_002,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-07-20 17:02:43.19936+00
510,20260710_192555_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-20 17:03:27.323521+00
511,20260710_192555_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-20 17:03:27.73281+00
512,20260710_192555_aia_002,aia_002,evaluation_complete,"{""scores"":{""communication"":4,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260710_192555_aia_002"",""scores"":{""communication"":4,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""aia_002"",""total_xp"":1290,""completed"":true,""xp_earned"":5,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Agent loop: goal, plan, tool, observe"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":1},""unlocked_topics"":[],""practice_summary"":{}}",2026-07-20 17:04:14.994388+00
513,20260720_170554_aia_002,aia_002,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-07-20 17:05:55.803008+00
514,20260722_070446_aia_002,aia_002,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-07-22 07:04:48.616702+00
515,20260722_070446_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-22 08:31:52.917268+00
516,20260722_070446_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-22 08:32:48.092424+00
517,20260722_070446_aia_002,aia_002,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-07-22 08:33:02.224949+00
518,20260722_070446_aia_002,aia_002,mcq_submission_saved,"{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true}",2026-07-22 08:33:02.606243+00
519,20260722_070446_aia_002,aia_002,evaluation_complete,"{""scores"":{""communication"":4,""conceptual_clarity"":4,""architect_reasoning"":4,""practical_reasoning"":4},""status"":""completed"",""decision"":""pass"",""reward_summary"":{""run_id"":""20260722_070446_aia_002"",""scores"":{""communication"":4,""conceptual_clarity"":4,""architect_reasoning"":4,""practical_reasoning"":4},""decision"":""pass"",""topic_id"":""aia_002"",""total_xp"":1350,""completed"":true,""xp_earned"":60,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":4,""topic_title"":""Agent loop: goal, plan, tool, observe"",""badge_labels"":"""",""stars_earned"":4,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":100,""base_xp_for_attempt"":100,""best_completion_streak"":13,""current_completion_streak"":2},""unlocked_topics"":[],""practice_summary"":{}}",2026-07-22 08:33:42.980691+00
520,20260722_083432_aia_003,aia_003,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-07-22 08:34:34.045767+00
